"Order ID","product ID",sales,Quantity,Discount,Profit
ES-2014-2631855,OFF-SU-10001586,163.32,4,0,26.04
ES-2014-2631855,OFF-AR-10002433,30.96,3,0,13.59
ES-2014-2631855,OFF-AR-10001714,50.7,2,0,13.68
ES-2014-2631855,OFF-EN-10004895,240.3,6,0,11.88
ES-2014-1756848,OFF-ST-10002354,393.96,2,0,78.78
ES-2014-1756848,OFF-ST-10001222,242.25,5,0,0
ES-2014-1756848,FUR-BO-10003903,428.4,3,0,38.52
ES-2012-1834982,OFF-EN-10003977,41.55,5,0,3.3
ES-2014-3263050,OFF-AR-10000703,122.22,7,0,49.98
ES-2014-3263050,OFF-LA-10001154,27.81,3,0,9.72
ES-2014-2982781,TEC-MA-10003261,509.76,6,0,234.36
ES-2013-4825636,OFF-BI-10002289,46.44,3,0,12.96
ES-2013-4825636,OFF-PA-10001536,111.84,4,0,54.72
ES-2014-3667834,OFF-SU-10002653,52.92,2,0,18.48
ES-2013-2612318,OFF-BI-10001723,61.8,5,0,6.15
ES-2013-4777583,FUR-BO-10003697,797.04,4,0,95.64
ES-2013-4777583,FUR-BO-10002632,891.9,6,0,178.38
ES-2013-4777583,OFF-AR-10000833,59.7,2,0,13.68
ES-2013-4777583,OFF-BI-10003774,90.9,3,0,41.76
ES-2011-1878479,OFF-LA-10003591,51.6,5,0,15.9
ES-2011-4993136,OFF-AR-10002991,72.27,3,0,13.68
ES-2012-2930191,OFF-SU-10001992,46.32,4,0,15.24
ES-2012-2930191,OFF-SU-10000877,108.24,4,0,25.92
ES-2012-2930191,FUR-BO-10000490,2546.46,7,0,381.78
ES-2012-2930191,OFF-EN-10003817,47.88,3,0,2.79
ES-2013-4779701,OFF-AP-10004512,3979.29,7,0,1989.54
ES-2013-4779701,FUR-FU-10001495,188.76,4,0,39.6
ES-2013-2481532,OFF-FA-10001520,64.8,5,0,29.1
ES-2013-2481532,OFF-LA-10000604,51.6,4,0,10.8
ES-2013-5482499,TEC-MA-10002435,234.06,2,0,56.16
ES-2013-5482499,OFF-EN-10003780,56.43,3,0,9.54
ES-2013-5482499,FUR-BO-10000259,876.3,2,0,227.82
ES-2013-5482499,FUR-TA-10002523,2842.83,9,0,255.69
ES-2013-5151389,OFF-PA-10002396,17.88,1,0,4.8
ES-2013-5151389,OFF-AR-10001216,87.84,3,0,4.32
ES-2012-2974297,OFF-BI-10003277,30.3,2,0,3.6
ES-2012-3274675,OFF-ST-10003414,55.14,1,0,10.47
ES-2011-5803751,FUR-FU-10004960,207.84,4,0,0
ES-2011-5803751,FUR-FU-10004462,52.86,2,0,14.76
ES-2011-3814488,TEC-MA-10004933,689.52,8,0,137.76
ES-2011-3814488,TEC-PH-10000158,546.96,4,0,54.6
ES-2014-5794981,OFF-LA-10004285,77.7,7,0,4.62
ES-2013-3544260,FUR-CH-10001674,204.93,3,0,79.92
ES-2014-3504841,OFF-FA-10003139,35.64,3,0,7.11
ES-2013-1727818,OFF-AR-10000724,46.44,3,0,7.83
ES-2013-1727818,OFF-PA-10003994,55.98,2,0,16.74
ES-2012-2339134,OFF-AR-10000833,208.95,7,0,47.88
ES-2012-2339134,OFF-PA-10004267,117.18,6,0,32.76
ES-2013-5176094,OFF-AR-10000785,51.84,1,0,7.77
ES-2011-5699335,TEC-PH-10003847,586.08,8,0,87.84
ES-2011-5699335,OFF-FA-10000010,11.46,1,0,4.68
ES-2014-4044571,OFF-BI-10001639,30.3,2,0,4.2
ES-2013-2413873,OFF-EN-10003080,206.01,9,0,32.94
ES-2013-1532910,FUR-FU-10000039,37.98,2,0,4.5
ES-2013-1532910,OFF-AR-10001269,59.22,2,0,20.7
ES-2013-2871320,FUR-FU-10002557,44.34,2,0,0
ES-2014-2458882,OFF-PA-10002196,189.6,8,0,68.16
ES-2013-3513444,OFF-BI-10003114,27.96,4,0,13.68
ES-2014-2200615,OFF-BI-10000542,117.96,4,0,24.72
ES-2014-2200615,FUR-FU-10000039,56.97,3,0,6.75
ES-2014-2200615,OFF-BI-10004801,473.31,9,0,113.4
ES-2014-2200615,OFF-SU-10001633,56.76,2,0,26.64
ES-2014-2398483,OFF-FA-10004997,56.64,4,0,20.88
ES-2014-2426190,FUR-FU-10000361,31.56,1,0,3.78
ES-2012-4279457,OFF-LA-10001831,28.08,3,0,0
ES-2012-4279457,OFF-BI-10003642,26.04,2,0,8.04
ES-2012-4279457,OFF-ST-10001562,60.48,3,0,2.97
ES-2013-4972434,OFF-BI-10001717,23.64,4,0,8.4
ES-2014-3182169,TEC-CO-10000854,576.72,4,0,28.8
ES-2012-3349892,OFF-EN-10001852,61.08,2,0,29.88
ES-2013-3007238,OFF-AR-10000266,83.07,3,0,6.57
ES-2013-5588419,OFF-BI-10002894,151.02,3,0,9
ES-2013-5588419,OFF-ST-10003931,237.75,5,0,30.9
ES-2011-3192576,OFF-LA-10000508,64.26,9,0,24.84
ES-2011-3192576,OFF-AR-10000091,44.22,2,0,7.92
ES-2011-3192576,TEC-CO-10004154,785.34,3,0,86.31
ES-2011-3192576,TEC-PH-10003927,306.24,2,0,9.18
ES-2011-3192576,FUR-FU-10000620,256.95,5,0,74.4
ES-2014-3957750,TEC-AC-10001942,92.7,3,0,30.51
ES-2014-3957750,OFF-ST-10002263,425.25,7,0,208.32
ES-2014-3957750,FUR-BO-10004547,245.94,2,0,61.44
ES-2011-5039850,OFF-ST-10004409,73.35,3,0,0
ES-2011-5039850,OFF-FA-10000670,200.88,12,0,25.92
ES-2013-5442738,OFF-AR-10001291,51.78,1,0,19.14
ES-2013-5442738,OFF-SU-10000822,49.26,2,0,9.3
ES-2011-4314394,TEC-CO-10001628,358.92,3,0,179.46
ES-2014-1015287,FUR-BO-10003697,996.3,5,0,119.55
ES-2014-1015287,TEC-CO-10003471,777.24,4,0,170.88
ES-2013-1407404,TEC-AC-10003103,158.58,2,0,20.58
IT-2013-3213372,OFF-AR-10003031,13.2,1,0,0.24
ES-2014-4168626,OFF-BI-10000815,95.85,3,0,35.46
ES-2012-1841367,OFF-AR-10002816,107.28,2,0,26.82
IT-2011-3911927,TEC-CO-10003534,1552.77,9,0,776.25
IT-2011-3911927,FUR-TA-10002497,3119.34,7,0,1528.38
ES-2014-3381506,OFF-BI-10000440,70.56,7,0,32.34
ES-2014-4393845,OFF-EN-10002465,81.96,4,0,32.76
ES-2014-2796185,OFF-AR-10001190,53.91,1,0,12.39
IT-2011-4688263,OFF-EN-10002850,23.49,1,0,8.91
IT-2011-4688263,OFF-AR-10002783,50.1,2,0,3
ES-2013-2475819,OFF-BI-10001843,15.9,2,0,0.3
ES-2013-2475819,OFF-ST-10004317,122.43,7,0,14.49
ES-2014-2572542,OFF-LA-10001831,28.08,3,0,0
ES-2014-2299862,TEC-MA-10003078,2088.24,8,0,83.52
ES-2014-2299862,TEC-CO-10001633,881.55,3,0,185.04
ES-2014-5170546,OFF-SU-10003209,48.3,2,0,22.2
IT-2012-5245986,OFF-FA-10003818,108.24,11,0,39.93
IT-2012-5245986,OFF-BI-10003705,197.28,4,0,21.6
ES-2014-2979530,OFF-BI-10002225,461.43,9,0,161.46
IT-2014-2902671,OFF-BI-10000312,24,2,0,0.96
IT-2014-2902671,FUR-FU-10000950,122.94,3,0,17.19
IT-2014-2902671,OFF-AR-10000467,73.53,3,0,29.34
IT-2014-2902671,OFF-BI-10001568,13.65,1,0,1.89
ES-2014-5801819,OFF-PA-10002396,53.64,3,0,14.4
ES-2014-5801819,OFF-AR-10003247,110.25,5,0,19.8
ES-2012-2229637,OFF-PA-10003868,96.66,2,0,3.84
ES-2012-2229637,OFF-AR-10000110,370.56,8,0,96.24
ES-2013-2551660,OFF-SU-10001021,193.32,6,0,61.74
IT-2013-2274165,OFF-EN-10001993,136.95,5,0,45.15
ES-2012-3869925,OFF-AR-10004986,101.43,7,0,33.39
ES-2011-2210233,OFF-AR-10000110,509.52,11,0,132.33
ES-2011-2210233,OFF-EN-10003780,94.05,5,0,15.9
ES-2014-2509408,OFF-AR-10001228,126.9,5,0,41.85
ES-2014-3078855,OFF-AR-10003117,29.01,1,0,11.88
ES-2014-3078855,OFF-AR-10004739,377.79,7,0,128.31
ES-2011-2627929,OFF-BI-10001754,28.02,2,0,10.32
ES-2011-5298002,OFF-PA-10001869,237.3,7,0,35.49
ES-2014-4790238,OFF-SU-10003509,82.5,5,0,33.75
ES-2012-1181146,OFF-AR-10000594,39.54,2,0,16.56
ES-2011-1012469,OFF-BI-10001808,147.69,3,0,59.04
ES-2011-2734651,OFF-AR-10003247,44.1,2,0,7.92
ES-2011-1941919,OFF-ST-10003335,21.54,2,0,0
ES-2011-1761215,OFF-SU-10004980,175.92,4,0,38.64
ES-2011-1761215,OFF-BI-10001384,69.15,5,0,25.5
ES-2011-1761215,OFF-AP-10002229,140.94,2,0,23.94
ES-2014-1540903,OFF-SU-10002710,84.6,2,0,12.66
ES-2013-3339619,OFF-AR-10000091,22.11,1,0,3.96
ES-2013-3339619,OFF-SU-10002419,177.3,6,0,21.24
IT-2011-4648014,OFF-FA-10004899,57.6,3,0,28.8
IT-2011-4648014,OFF-BI-10000312,48,4,0,1.92
IT-2011-4648014,OFF-BI-10003277,45.45,3,0,5.4
ES-2013-2204795,OFF-SU-10001074,27.93,1,0,11.43
ES-2014-5378214,OFF-AR-10002681,304.38,6,0,97.38
ES-2013-3990773,OFF-PA-10001595,59.4,3,0,0
ES-2011-3525697,TEC-CO-10003965,441.9,3,0,0
ES-2011-5729514,OFF-AR-10003217,34.02,2,0,14.28
ES-2012-4072999,OFF-LA-10002334,71.82,7,0,7.14
ES-2012-4072999,OFF-ST-10003995,383.76,3,0,69.03
ES-2014-4331796,OFF-SU-10003115,22.14,1,0,1.32
ES-2013-1087911,OFF-AR-10001533,137.25,3,0,63.09
ES-2013-1087911,OFF-EN-10000694,39.48,2,0,4.32
ES-2013-5135305,TEC-AC-10004571,1244.1,5,0,447.75
ES-2013-5979288,OFF-AR-10000091,88.44,4,0,15.84
ES-2011-5426048,OFF-BI-10000620,32.25,5,0,8.25
ES-2013-1251401,FUR-FU-10001691,259.5,5,0,57
ES-2013-5957121,TEC-AC-10003666,1231.05,5,0,467.7
ES-2014-4401602,OFF-LA-10001633,8.64,1,0,3.36
IT-2013-1143457,OFF-LA-10001676,73.44,9,0,10.26
IT-2013-1143457,TEC-AC-10002738,465.24,4,0,139.56
ES-2013-2384554,TEC-AC-10004341,81.84,2,0,12.24
ES-2011-2677554,OFF-BI-10002459,250.65,5,0,52.5
ES-2011-2677554,OFF-SU-10004627,143.88,4,0,31.56
IT-2014-1066820,OFF-BI-10001124,26.22,2,0,1.8
IT-2014-1066820,OFF-BI-10002289,15.48,1,0,4.32
IT-2014-1066820,OFF-ST-10002555,595.17,3,0,291.6
ES-2014-2018713,OFF-BI-10000734,98.4,2,0,42.3
ES-2012-2555687,FUR-FU-10000468,973.35,9,0,106.92
ES-2012-2555687,OFF-BI-10002738,16.08,2,0,6.72
ES-2012-2555687,OFF-EN-10003834,77.4,4,0,8.4
ES-2014-5123839,OFF-ST-10004482,250.44,4,0,75.12
ES-2014-1992981,OFF-AR-10003457,340.62,7,0,160.02
ES-2014-1992981,OFF-SU-10001633,56.76,2,0,26.64
ES-2014-2958500,FUR-CH-10004506,253.44,3,0,12.6
ES-2014-2958500,OFF-ST-10004377,1133.04,8,0,294.48
IT-2012-1478733,TEC-CO-10000620,756.9,2,0,68.1
ES-2014-2573330,OFF-BI-10001833,51.45,7,0,15.75
ES-2013-3322723,OFF-FA-10004239,21.96,2,0,9
ES-2011-2123345,OFF-AR-10000659,60.54,2,0,20.58
ES-2014-1515279,TEC-CO-10002174,243.33,1,0,121.65
ES-2011-3517120,OFF-ST-10001576,46.44,2,0,15.3
ES-2011-3517120,OFF-ST-10004020,2858.52,14,0,171.36
ES-2011-3517120,OFF-SU-10002379,163.98,6,0,6.48
ES-2012-5671193,TEC-PH-10004823,5724.54,9,0,2461.32
ES-2012-4711472,OFF-BI-10003650,62.37,7,0,11.13
ES-2012-4711472,OFF-SU-10003160,50.13,3,0,1.98
ES-2011-2379967,OFF-LA-10002995,43.2,5,0,19.8
ES-2011-2379967,TEC-MA-10000687,97.56,2,0,38.04
ES-2013-5324776,FUR-FU-10001252,116.31,1,0,52.32
ES-2014-4067367,OFF-AR-10001482,67.41,3,0,0
ES-2014-4067367,OFF-AR-10001418,240.3,9,0,67.23
ES-2014-4067367,TEC-CO-10002240,260.34,1,0,46.86
ES-2011-1690587,OFF-EN-10004150,48.42,3,0,21.24
ES-2014-4603315,FUR-FU-10001086,222.24,2,0,44.4
ES-2014-4603315,OFF-SU-10003357,94.08,2,0,27.24
ES-2012-2946531,OFF-FA-10003463,46.08,4,0,18.36
ES-2012-2946531,TEC-MA-10004198,861.15,5,0,327.15
ES-2012-2946531,OFF-AR-10000316,30.15,3,0,14.76
IT-2013-3688620,FUR-FU-10004579,88.02,2,0,31.68
ES-2013-5755406,OFF-AP-10004183,905.13,3,0,81.45
ES-2013-5755406,OFF-AR-10002805,194.4,4,0,83.52
ES-2013-5755406,OFF-AR-10003377,90.63,3,0,14.49
ES-2013-5755406,OFF-AR-10000584,116.04,4,0,12.72
ES-2013-5755406,TEC-PH-10002759,1954.44,3,0,781.74
ES-2013-5755406,OFF-EN-10000788,56.82,2,0,27.84
ES-2013-1298676,OFF-BI-10004712,14.4,3,0,6.57
ES-2012-4319979,OFF-LA-10004285,22.2,2,0,1.32
ES-2012-4319979,OFF-AP-10003334,236.16,6,0,47.16
ES-2014-4689230,OFF-AP-10001099,1135.8,2,0,90.84
ES-2012-2737892,OFF-BI-10004446,204.36,4,0,59.16
ES-2012-5807038,OFF-FA-10000179,53.52,4,0,12.84
ES-2014-2275791,OFF-FA-10004344,22.08,2,0,3.3
ES-2013-3949378,TEC-PH-10000070,292.44,4,0,35.04
ES-2012-2894420,OFF-ST-10001091,45,4,0,3.6
ES-2012-2894420,OFF-PA-10001466,122.76,4,0,56.4
IT-2012-5122607,OFF-BI-10000312,84,7,0,3.36
IT-2012-5122607,OFF-FA-10001097,57.45,5,0,0.45
IT-2012-5122607,OFF-ST-10001460,48.96,1,0,16.14
ES-2012-1030632,OFF-FA-10001680,45.09,3,0,18
ES-2012-1030632,TEC-AC-10004221,314.64,3,0,128.97
ES-2012-5769431,OFF-BI-10003124,27.36,4,0,5.64
ES-2012-5769431,OFF-AR-10000980,78.3,3,0,20.34
ES-2011-4228024,OFF-LA-10004332,18.45,3,0,3.69
ES-2011-3041134,OFF-AR-10001482,22.47,1,0,0
ES-2013-5941455,FUR-FU-10000905,97.56,2,0,12.66
ES-2013-5941455,OFF-FA-10000999,40.5,3,0,16.2
ES-2013-5941455,FUR-FU-10000142,66.78,3,0,29.97
ES-2014-1601908,OFF-FA-10002577,26.82,2,0,2.1
ES-2014-4957212,OFF-AR-10001720,692.58,14,0,110.46
ES-2014-4957212,FUR-BO-10004709,2898.21,7,0,1420.02
ES-2014-4957212,FUR-BO-10001834,869.76,6,0,208.62
ES-2014-4957212,OFF-EN-10003547,325.08,7,0,32.34
ES-2014-4957212,OFF-AR-10000307,73.08,3,0,29.16
ES-2012-3774101,OFF-AR-10000475,50.52,1,0,14.64
ES-2013-1001647,OFF-BI-10002570,84.78,3,0,17.73
ES-2013-1001647,FUR-BO-10004408,491.76,4,0,4.8
ES-2013-1001647,OFF-BI-10004801,157.77,3,0,37.8
ES-2013-1001647,OFF-PA-10003956,66.48,4,0,10.56
ES-2013-1001647,OFF-SU-10001125,111.12,4,0,18.84
ES-2013-1001647,OFF-BI-10004554,18.99,3,0,0.72
ES-2013-1001647,OFF-BI-10001384,13.83,1,0,5.1
ES-2012-4331653,TEC-AC-10004997,459.24,4,0,100.92
ES-2011-2041772,FUR-FU-10002019,116.22,2,0,20.88
ES-2012-4632904,FUR-FU-10001950,200.64,4,0,38.04
ES-2014-2271414,OFF-BI-10003774,212.1,7,0,97.44
ES-2014-2271414,OFF-PA-10001212,20.28,1,0,6.27
ES-2014-2271414,TEC-AC-10003415,508.32,2,0,203.28
IT-2012-4812694,TEC-AC-10002204,159,4,0,4.68
ES-2014-4913372,OFF-ST-10001142,33.12,2,0,1.98
ES-2013-3576323,OFF-LA-10000296,32.13,3,0,5.13
ES-2013-3576323,OFF-BI-10002894,50.34,1,0,3
ES-2013-2791758,OFF-EN-10002465,40.98,2,0,16.38
ES-2013-2791758,OFF-LA-10002995,25.92,3,0,11.88
ES-2013-2791758,OFF-SU-10000782,88.68,2,0,25.68
ES-2012-1742205,OFF-AR-10003005,82.89,3,0,12.42
ES-2014-4055964,OFF-AR-10001230,27.27,1,0,4.62
ES-2014-4055964,TEC-AC-10001089,162.54,2,0,81.24
ES-2014-4055964,OFF-BI-10001544,31.92,8,0,3.36
ES-2014-4055964,OFF-LA-10003967,54.75,5,0,12
ES-2013-3167494,OFF-AR-10002805,486,10,0,208.8
ES-2013-3167494,OFF-PA-10002534,165.24,9,0,59.4
ES-2014-4535198,OFF-BI-10003650,17.82,2,0,3.18
ES-2013-4099178,OFF-AR-10000399,157.95,3,0,69.48
ES-2014-4417507,OFF-BI-10000341,103.56,2,0,18.6
ES-2013-1398212,OFF-BI-10003124,20.52,3,0,4.23
ES-2013-1398212,TEC-AC-10004054,500.4,5,0,90
IT-2012-3352862,TEC-AC-10003487,228.6,6,0,15.84
ES-2012-5635375,OFF-AR-10002145,95.16,2,0,4.74
ES-2012-5635375,OFF-AR-10002672,56.61,3,0,14.13
ES-2012-2680695,OFF-FA-10004233,26.64,2,0,10.92
ES-2013-1229178,OFF-AR-10000467,49.02,2,0,19.56
ES-2014-5582426,TEC-AC-10000254,166.08,4,0,53.04
ES-2013-4189005,TEC-PH-10000270,392.22,6,0,149.04
ES-2011-1416586,OFF-AR-10000505,146.52,12,0,0
ES-2011-1416586,TEC-MA-10001825,46.53,1,0,12.54
ES-2011-4366058,OFF-FA-10001613,28.14,2,0,10.38
ES-2011-4366058,OFF-AR-10000833,89.55,3,0,20.52
ES-2012-3052180,TEC-AC-10001056,776.88,3,0,365.13
ES-2013-4468149,OFF-BI-10003114,55.92,8,0,27.36
ES-2013-4468149,OFF-EN-10003669,118.71,3,0,45.09
ES-2013-4468149,TEC-CO-10002240,781.02,3,0,140.58
ES-2011-3948308,OFF-BI-10003058,39.96,3,0,16.38
ES-2011-3948308,OFF-PA-10003455,89.94,2,0,26.94
ES-2013-5056342,OFF-BI-10002225,256.35,5,0,89.7
ES-2013-2527425,OFF-LA-10002974,18.24,2,0,7.98
ES-2014-4582301,TEC-CO-10002937,290.7,2,0,93
ES-2012-1475595,OFF-AR-10004303,44.4,2,0,3.96
IT-2013-5108540,OFF-EN-10004051,74.07,3,0,5.85
IT-2014-3503714,OFF-AP-10001772,327.12,4,0,114.48
ES-2013-5414306,TEC-MA-10002195,228.36,2,0,114.18
ES-2013-5414306,OFF-AR-10001533,183,4,0,84.12
ES-2012-3471401,OFF-SU-10003267,75.69,3,0,19.62
ES-2013-4242041,OFF-LA-10001618,35.04,4,0,5.52
IT-2014-4203848,OFF-LA-10000536,78.3,6,0,36
IT-2014-4203848,OFF-SU-10003511,40.68,3,0,8.91
IT-2014-4203848,OFF-EN-10001854,91.8,5,0,16.5
ES-2011-1786064,OFF-BI-10000482,152.4,5,0,13.65
ES-2011-3528133,OFF-LA-10001169,47.25,7,0,6.93
ES-2011-3528133,OFF-SU-10000255,104.67,3,0,41.85
ES-2011-2367994,OFF-BI-10000368,50.28,4,0,6.48
ES-2011-2367994,OFF-AR-10001607,111.84,4,0,4.44
IT-2014-1995970,OFF-SU-10003907,90,3,0,17.1
ES-2013-3200273,TEC-AC-10000140,230.16,4,0,52.92
ES-2013-3200273,OFF-LA-10001265,42.3,5,0,16.05
ES-2014-1398657,OFF-FA-10000189,97.02,7,0,23.1
ES-2013-3059419,OFF-PA-10002356,39.51,3,0,17.73
ES-2013-3059419,FUR-CH-10001831,935.76,7,0,102.9
ES-2012-3054287,TEC-CO-10004147,379.38,2,0,75.84
ES-2013-2396417,OFF-FA-10000520,40.86,3,0,19.53
ES-2014-3147119,OFF-PA-10004470,96.6,2,0,10.62
ES-2012-3820035,OFF-BI-10004448,59.76,4,0,5.28
ES-2012-3820035,OFF-BI-10001833,29.4,4,0,9
ES-2012-3820035,TEC-MA-10003557,1248.84,4,0,249.72
ES-2012-3131770,OFF-LA-10002996,21.48,2,0,4.26
ES-2012-3131770,FUR-CH-10003249,446.4,5,0,0
ES-2013-2830979,TEC-AC-10001636,346.68,9,0,58.86
ES-2013-2830979,OFF-AR-10001714,76.05,3,0,20.52
ES-2013-1188032,OFF-AR-10003217,34.02,2,0,14.28
ES-2013-1188032,OFF-FA-10003730,65.7,5,0,16.35
IT-2012-5301604,OFF-LA-10004744,57.15,5,0,13.65
IT-2012-5301604,OFF-BI-10003058,66.6,5,0,27.3
IT-2012-5301604,OFF-FA-10000191,62.28,4,0,18.6
IT-2012-5301604,OFF-AR-10000724,108.36,7,0,18.27
IT-2012-5301604,OFF-AR-10001606,80.76,4,0,26.64
ES-2013-2795403,OFF-BI-10000081,58.59,7,0,21.63
ES-2014-5263546,FUR-FU-10000946,263.7,10,0,71.1
ES-2014-5263546,FUR-FU-10003069,146.79,3,0,20.52
ES-2014-5263546,OFF-BI-10000563,16.32,2,0,7.62
ES-2013-3334343,OFF-AR-10001898,80.01,3,0,3.15
ES-2012-1956205,OFF-BI-10000329,33.3,2,0,9.3
ES-2014-3582654,TEC-MA-10003787,936.27,3,0,65.52
ES-2013-1795340,OFF-AR-10002852,45.24,4,0,3.96
ES-2011-5095223,OFF-PA-10002524,85.23,3,0,35.73
ES-2011-5095223,OFF-BI-10001984,154.26,3,0,13.86
ES-2011-5596924,OFF-PA-10001536,111.84,4,0,54.72
ES-2012-1223851,OFF-BI-10001249,21.06,3,0,10.53
ES-2014-1879715,OFF-ST-10001173,104.76,6,0,3.06
ES-2014-1879715,TEC-CO-10002174,1216.65,5,0,608.25
ES-2014-1879715,OFF-BI-10003650,17.82,2,0,3.18
ES-2012-5954014,FUR-FU-10002919,651.06,6,0,240.84
ES-2014-2959093,OFF-AR-10001228,152.28,6,0,50.22
ES-2014-2959093,OFF-BI-10001717,29.55,5,0,10.5
ES-2014-2959093,OFF-AR-10000953,78.12,3,0,26.55
ES-2014-2959093,TEC-AC-10001441,108.36,3,0,21.6
ES-2014-2959093,OFF-EN-10003069,179.25,5,0,25.05
ES-2011-3353574,OFF-BI-10000368,62.85,5,0,8.1
ES-2011-3353574,OFF-BI-10001253,41.04,3,0,12.24
ES-2011-3353574,OFF-BI-10002986,22.86,2,0,8.22
ES-2011-3353574,FUR-FU-10000620,102.78,2,0,29.76
ES-2013-5242886,OFF-ST-10002720,248.52,4,0,12.36
ES-2011-5693005,OFF-AR-10000319,368.34,7,0,69.93
ES-2011-5693005,OFF-LA-10004744,34.29,3,0,8.19
ES-2011-5693005,FUR-FU-10003662,85.02,2,0,13.56
ES-2011-2719699,OFF-AR-10003012,70.56,3,0,1.35
ES-2014-1856946,OFF-FA-10002619,48.78,3,0,24.39
ES-2014-1856946,OFF-BI-10003114,55.92,8,0,27.36
IT-2012-5084286,TEC-CO-10002083,171.09,1,0,66.72
ES-2014-5916334,OFF-ST-10000710,293.58,6,0,88.02
ES-2014-5916334,OFF-AR-10004115,69.75,3,0,13.23
ES-2014-4381460,OFF-AR-10001607,27.96,1,0,1.11
ES-2014-4381460,OFF-AR-10000091,66.33,3,0,11.88
ES-2014-2826329,OFF-AR-10002902,214.8,4,0,0
ES-2014-2826329,OFF-ST-10000020,52.86,2,0,21.66
ES-2014-2826329,OFF-BI-10002193,9.78,2,0,2.34
ES-2013-1123163,OFF-PA-10001758,142.5,5,0,14.25
ES-2013-1123163,OFF-AR-10002165,99.72,2,0,0
ES-2013-2435824,FUR-FU-10001090,23.4,1,0,7.23
ES-2013-5912307,OFF-BI-10000341,258.9,5,0,46.5
ES-2013-5912307,OFF-BI-10003440,88.56,8,0,27.36
IT-2013-1488039,OFF-ST-10003641,169.38,3,0,42.3
IT-2013-1488039,OFF-AR-10000715,26.37,1,0,10.8
IT-2013-1488039,FUR-BO-10001405,249.72,2,0,97.38
IT-2013-1488039,OFF-ST-10000085,852.48,6,0,136.26
ES-2012-1632329,OFF-EN-10003962,19.8,2,0,7.92
ES-2014-1726240,OFF-AR-10002454,218.16,4,0,104.64
ES-2014-1726240,OFF-BI-10000171,13.62,2,0,3.78
ES-2014-1726240,TEC-PH-10000309,346.74,2,0,135.18
ES-2014-1726240,OFF-LA-10002651,8.34,2,0,2.28
ES-2014-1726240,OFF-FA-10002803,33.21,3,0,6.57
ES-2014-1366621,TEC-AC-10004054,800.64,8,0,144
ES-2011-1119145,OFF-BI-10003724,17.52,2,0,8.04
ES-2011-4509445,OFF-FA-10001613,28.14,2,0,10.38
ES-2013-5670479,OFF-AR-10003031,13.2,1,0,0.24
ES-2013-5670479,OFF-BI-10001723,98.88,8,0,9.84
ES-2014-2042093,TEC-AC-10004883,169.92,2,0,73.02
ES-2012-3540273,OFF-FA-10004824,64.56,4,0,10.92
ES-2012-3540273,OFF-AR-10002156,73.5,5,0,14.7
ES-2012-3540273,OFF-AP-10004755,1239,4,0,0
ES-2012-3540273,OFF-AR-10002852,22.62,2,0,1.98
ES-2013-1929857,OFF-SU-10001074,83.79,3,0,34.29
ES-2011-4709704,OFF-AR-10002681,304.38,6,0,97.38
ES-2011-4709704,TEC-MA-10004897,115.11,3,0,2.25
ES-2012-2617664,TEC-AC-10000494,139.59,3,0,59.94
IT-2014-2376562,OFF-BI-10000620,45.15,7,0,11.55
IT-2014-2376562,OFF-ST-10000300,64.2,4,0,6.36
ES-2014-1779830,OFF-EN-10002955,199.92,4,0,93.96
ES-2014-1779830,OFF-EN-10004150,80.7,5,0,35.4
ES-2014-1779830,OFF-FA-10002248,33,4,0,14.16
ES-2014-1779830,FUR-FU-10001438,549.75,5,0,60.45
ES-2014-1779830,OFF-AR-10003633,103.26,2,0,17.52
ES-2014-5291112,OFF-BI-10003281,31.68,2,0,2.52
ES-2014-5291112,OFF-AR-10001578,77.49,3,0,27.09
ES-2014-5291112,OFF-BI-10001568,27.3,2,0,3.78
ES-2014-5281275,OFF-LA-10000356,19.98,3,0,9.36
ES-2014-5295631,FUR-BO-10001165,1100.52,3,0,352.08
ES-2014-5891109,OFF-SU-10003758,162.12,7,0,77.7
ES-2014-5891109,FUR-FU-10000620,102.78,2,0,29.76
ES-2014-5891109,OFF-LA-10001541,100.17,9,0,24.84
ES-2014-5891109,OFF-BI-10003899,84.69,3,0,0
ES-2014-5891109,TEC-CO-10001633,2056.95,7,0,431.76
ES-2011-3832823,TEC-CO-10003525,125.85,1,0,59.13
ES-2011-3832823,OFF-AR-10001110,96.57,3,0,36.63
ES-2011-3832823,OFF-EN-10004667,93.84,2,0,20.64
ES-2011-2911640,FUR-BO-10001555,246.9,2,0,34.56
ES-2012-5912233,OFF-PA-10004856,26.88,2,0,4.02
ES-2012-5912233,TEC-CO-10002055,296.64,2,0,133.44
ES-2013-4550309,OFF-AR-10001714,76.05,3,0,20.52
ES-2013-4550309,OFF-AR-10000659,211.89,7,0,72.03
ES-2013-4550309,TEC-AC-10004704,277.92,6,0,41.58
ES-2014-5838092,OFF-ST-10004489,396.9,2,0,178.56
IT-2013-3331737,OFF-AR-10002513,318.36,7,0,9.45
ES-2014-1280356,OFF-AR-10001291,207.12,4,0,76.56
ES-2011-4731879,OFF-AR-10000502,38.4,2,0,8.82
IT-2014-2147306,OFF-LA-10004058,101.25,9,0,18.09
IT-2014-2147306,OFF-ST-10002555,1388.73,7,0,680.4
IT-2014-2147306,TEC-CO-10004252,650.7,5,0,169.05
ES-2014-5167464,OFF-LA-10004727,17.28,2,0,2.04
